OPEN_DATE;OPEN_TIME;CLOSE_DATE;CLOSE_TIME;OPEN;HIGH;LOW;CLOSE;VOLUME;DELTA;ASK;BID;EXPIRATION
23.05.2012;03:00;24.05.2012;03:00;1.2688;1.2689;1.2546;1.2688;383042;-6808;188117;194925;06-12
23.05.2012;03:00;24.05.2012;03:00;1.2600;1.2600;1.2556;1.2600;7746;-586;3580;4166;06-12
24.05.2012;03:00;25.05.2012;03:00;1.2600;1.2622;1.2516;1.2600;334519;-3167;165676;168843;06-12
24.05.2012;03:00;25.05.2012;03:00;1.2543;1.2543;1.2527;1.2543;2360;-140;1110;1250;06-12
25.05.2012;03:00;26.05.2012;03:00;1.2543;1.2604;1.2496;1.2543;275822;-3678;136072;139750;06-12
28.05.2012;03:00;29.05.2012;03:00;1.2549;1.2549;1.2517;1.2549;2970;-132;1419;1551;06-12
29.05.2012;03:00;30.05.2012;03:00;1.2549;1.2575;1.2462;1.2549;312399;1365;156882;155517;06-12
29.05.2012;03:00;30.05.2012;03:00;1.2494;1.2494;1.2477;1.2494;3522;-534;1494;2028;06-12
30.05.2012;03:00;31.05.2012;03:00;1.2494;1.2488;1.2362;1.2494;353846;-14490;169678;184168;06-12
31.05.2012;03:00;01.06.2012;03:00;1.2429;1.2429;1.2337;1.2429;345892;1690;173791;172101;06-12
30.05.2012;03:00;31.05.2012;03:00;1.2429;1.2380;1.2361;1.2429;3242;192;1717;1525;06-12
31.05.2012;03:00;01.06.2012;03:00;1.2367;1.2367;1.2352;1.2367;1772;-102;835;937;06-12
01.06.2012;03:00;02.06.2012;03:00;1.2367;1.2462;1.2288;1.2367;437162;-9162;214000;223162;06-12
03.06.2012;03:00;04.06.2012;03:00;1.2437;1.2437;1.2396;1.2437;6906;-102;3402;3504;06-12
04.06.2012;03:00;05.06.2012;03:00;1.2437;1.2511;1.2386;1.2437;229158;7606;118382;110776;06-12
04.06.2012;03:00;05.06.2012;03:00;1.2528;1.2528;1.2492;1.2528;5061;1721;3391;1670;06-12
05.06.2012;03:00;06.06.2012;03:00;1.2528;1.2543;1.2410;1.2528;248217;1115;124666;123551;06-12
05.06.2012;03:00;06.06.2012;03:00;1.2463;1.2463;1.2441;1.2463;3648;160;1904;1744;06-12
06.06.2012;03:00;07.06.2012;03:00;1.2463;1.2587;1.2441;1.2463;353945;-3679;175133;178812;06-12
06.06.2012;03:00;07.06.2012;03:00;1.2581;1.2581;1.2568;1.2581;3517;705;2111;1406;06-12
07.06.2012;03:00;08.06.2012;03:00;1.2581;1.2627;1.2540;1.2581;317723;199;158961;158762;06-12
07.06.2012;03:00;08.06.2012;03:00;1.2575;1.2575;1.2562;1.2575;2017;297;1157;860;06-12
08.06.2012;03:00;09.06.2012;03:00;1.2575;1.2572;1.2435;1.2575;285372;-3118;141127;144245;06-12
10.06.2012;03:00;11.06.2012;03:00;1.2670;1.2670;1.2636;1.2670;9564;-1770;3897;5667;06-12
11.06.2012;03:00;12.06.2012;03:00;1.2670;1.2648;1.2481;1.2670;290784;-12620;139082;151702;06-12
11.06.2012;03:00;12.06.2012;03:00;1.2480;1.2480;1.2451;1.2480;4612;186;2399;2213;06-12
12.06.2012;03:00;13.06.2012;03:00;1.2480;1.2530;1.2443;1.2480;291002;-11176;139913;151089;06-12
12.06.2012;03:00;13.06.2012;03:00;1.2517;1.2517;1.2500;1.2517;1788;16;902;886;06-12
13.06.2012;03:00;14.06.2012;03:00;1.2517;1.2611;1.2474;1.2517;255542;-7490;124026;131516;06-12
13.06.2012;03:00;14.06.2012;03:00;1.2578;1.2578;1.2564;1.2578;2185;97;1141;1044;06-12
14.06.2012;03:00;15.06.2012;03:00;1.2578;1.2638;1.2543;1.2578;207034;2178;104606;102428;06-12
14.06.2012;03:00;15.06.2012;03:00;1.2642;1.2642;1.2632;1.2642;1051;27;539;512;09-12
15.06.2012;03:00;16.06.2012;03:00;1.2642;1.2676;1.2602;1.2642;185570;4568;95069;90501;09-12
17.06.2012;03:00;18.06.2012;03:00;1.2759;1.2759;1.2713;1.2759;12490;-22;6234;6256;09-12
18.06.2012;03:00;19.06.2012;03:00;1.2759;1.2737;1.2567;1.2759;277236;-1966;137635;139601;09-12
18.06.2012;03:00;19.06.2012;03:00;1.2610;1.2610;1.2585;1.2610;2552;122;1337;1215;09-12
19.06.2012;03:00;20.06.2012;03:00;1.2610;1.2741;1.2578;1.2610;302028;-3318;149355;152673;09-12
19.06.2012;03:00;20.06.2012;03:00;1.2699;1.2699;1.2686;1.2699;2389;-145;1122;1267;09-12
20.06.2012;03:00;21.06.2012;03:00;1.2699;1.2753;1.2646;1.2699;289029;1881;145455;143574;09-12
20.06.2012;03:00;21.06.2012;03:00;1.2711;1.2711;1.2689;1.2711;2305;-187;1059;1246;09-12
21.06.2012;03:00;22.06.2012;03:00;1.2711;1.2709;1.2541;1.2711;347097;-6883;170107;176990;09-12
21.06.2012;03:00;22.06.2012;03:00;1.2564;1.2564;1.2553;1.2564;1595;7;801;794;09-12
22.06.2012;03:00;23.06.2012;03:00;1.2564;1.2594;1.2528;1.2564;236533;-7071;114731;121802;09-12
24.06.2012;03:00;25.06.2012;03:00;1.2569;1.2569;1.2545;1.2569;4193;-599;1797;2396;09-12
25.06.2012;03:00;26.06.2012;03:00;1.2569;1.2555;1.2481;1.2569;208270;-3924;102173;106097;09-12
25.06.2012;03:00;26.06.2012;03:00;1.2519;1.2519;1.2507;1.2519;1247;303;775;472;09-12
26.06.2012;03:00;27.06.2012;03:00;1.2519;1.2542;1.2451;1.2519;270370;-3156;133607;136763;09-12
